team_id,team_name,window,position,history_len,episode_id,sub,create_time
16621799,Artem The Farmer 🍅,L,1635,1679,108965454,56232364,2026-09-14 16:18:55.823000+00:00
16621799,Artem The Farmer 🍅,L,1636,1679,108966602,56232364,2026-09-14 16:22:54.501000+00:00
16621799,Artem The Farmer 🍅,L,1637,1679,108967645,56232364,2026-09-14 16:26:58.289000+00:00
16621799,Artem The Farmer 🍅,L,1638,1679,108968700,56232364,2026-09-14 16:30:50.114000+00:00
16621799,Artem The Farmer 🍅,L,1639,1679,108969264,56232364,2026-09-14 16:30:51.176000+00:00
16621799,Artem The Farmer 🍅,L,1640,1679,108969815,56232364,2026-09-14 16:34:50.699000+00:00
16621799,Artem The Farmer 🍅,L,1641,1679,108970860,56232364,2026-09-14 16:38:55.532000+00:00
16621799,Artem The Farmer 🍅,L,1642,1679,108971787,56232364,2026-09-14 16:42:53.445000+00:00
16621799,Artem The Farmer 🍅,L,1643,1679,108972855,56232364,2026-09-14 16:46:50.094000+00:00
16621799,Artem The Farmer 🍅,L,1644,1679,108973896,56232364,2026-09-14 16:50:50.899000+00:00
16621799,Artem The Farmer 🍅,L,1645,1679,108974927,56232364,2026-09-14 16:54:50.313000+00:00
16621799,Artem The Farmer 🍅,L,1646,1679,108976022,56232364,2026-09-14 16:58:52.730000+00:00
16621799,Artem The Farmer 🍅,L,1647,1679,108977149,56232364,2026-09-14 17:02:50.603000+00:00
16621799,Artem The Farmer 🍅,L,1648,1679,108978058,56232364,2026-09-14 17:08:56.234000+00:00
16621799,Artem The Farmer 🍅,L,1649,1679,108979097,56232364,2026-09-14 17:12:42.239000+00:00
16621799,Artem The Farmer 🍅,L,1650,1679,108979168,56232364,2026-09-14 17:12:42.348000+00:00
16621799,Artem The Farmer 🍅,L,1651,1679,108980145,56232364,2026-09-14 17:16:43.759000+00:00
16621799,Artem The Farmer 🍅,L,1652,1679,108981173,56232364,2026-09-14 17:20:42.980000+00:00
16621799,Artem The Farmer 🍅,L,1653,1679,108982210,56232364,2026-09-14 17:24:42.090000+00:00
16621799,Artem The Farmer 🍅,L,1654,1679,108983231,56232364,2026-09-14 17:28:45.257000+00:00
16621799,Artem The Farmer 🍅,L,1655,1679,108984273,56232364,2026-09-14 17:32:41.347000+00:00
16621799,Artem The Farmer 🍅,L,1656,1679,108985309,56232364,2026-09-14 17:36:42.415000+00:00
16621799,Artem The Farmer 🍅,L,1657,1679,108986339,56232364,2026-09-14 17:40:40.986000+00:00
16621799,Artem The Farmer 🍅,L,1658,1679,108987349,56232364,2026-09-14 17:44:41.339000+00:00
16621799,Artem The Farmer 🍅,L,1659,1679,108988371,56232364,2026-09-14 17:48:42.085000+00:00
16621799,Artem The Farmer 🍅,L,1660,1679,108989555,56232364,2026-09-14 17:52:41.347000+00:00
16621799,Artem The Farmer 🍅,L,1661,1679,108990513,56232364,2026-09-14 17:56:40.861000+00:00
16621799,Artem The Farmer 🍅,L,1662,1679,108991556,56232364,2026-09-14 18:00:42.494000+00:00
16621799,Artem The Farmer 🍅,L,1663,1679,108992600,56232364,2026-09-14 18:04:41.673000+00:00
16621799,Artem The Farmer 🍅,L,1664,1679,108993640,56232364,2026-09-14 18:08:41.879000+00:00
16621799,Artem The Farmer 🍅,L,1665,1679,108994663,56232364,2026-09-14 18:12:40.449000+00:00
16621799,Artem The Farmer 🍅,L,1666,1679,108995702,56232364,2026-09-14 18:16:40.573000+00:00
16621799,Artem The Farmer 🍅,L,1667,1679,108996738,56232364,2026-09-14 18:20:44.398000+00:00
16621799,Artem The Farmer 🍅,L,1668,1679,108997779,56232364,2026-09-14 18:24:40.677000+00:00
16621799,Artem The Farmer 🍅,L,1669,1679,108998821,56232364,2026-09-14 18:28:42.890000+00:00
16621799,Artem The Farmer 🍅,L,1670,1679,108999849,56232364,2026-09-14 18:32:40.682000+00:00
16621799,Artem The Farmer 🍅,L,1671,1679,109000897,56232364,2026-09-14 18:36:45.544000+00:00
16621799,Artem The Farmer 🍅,L,1672,1679,109001918,56232364,2026-09-14 18:40:41.179000+00:00
16621799,Artem The Farmer 🍅,L,1673,1679,109002961,56232364,2026-09-14 18:44:40.870000+00:00
16621799,Artem The Farmer 🍅,L,1674,1679,109004245,56232364,2026-09-14 18:48:41.953000+00:00
16621799,Artem The Farmer 🍅,L,1675,1679,109004973,56232364,2026-09-14 18:52:41.034000+00:00
16621799,Artem The Farmer 🍅,L,1676,1679,109005291,56232364,2026-09-14 18:52:41.556000+00:00
16621799,Artem The Farmer 🍅,L,1677,1679,109007507,56232364,2026-09-14 19:00:42.037000+00:00
16621799,Artem The Farmer 🍅,L,1678,1679,109013351,56232364,2026-09-14 19:24:42.196000+00:00
16621799,Artem The Farmer 🍅,C0,0,86,108928050,56232364,2026-09-14 13:54:48.974000+00:00
16621799,Artem The Farmer 🍅,C0,1,86,108929094,56232364,2026-09-14 13:58:56.980000+00:00
16621799,Artem The Farmer 🍅,C0,2,86,108930098,56232364,2026-09-14 14:02:48.826000+00:00
16621799,Artem The Farmer 🍅,C0,3,86,108931137,56232364,2026-09-14 14:06:48.851000+00:00
16621799,Artem The Farmer 🍅,C0,4,86,108932162,56232364,2026-09-14 14:10:49.192000+00:00
16621799,Artem The Farmer 🍅,C0,5,86,108933189,56232364,2026-09-14 14:14:50.527000+00:00
16621799,Artem The Farmer 🍅,C0,6,86,108934198,56232364,2026-09-14 14:18:51.280000+00:00
16621799,Artem The Farmer 🍅,C0,7,86,108935243,56232364,2026-09-14 14:22:51.572000+00:00
16621799,Artem The Farmer 🍅,C0,8,86,108936257,56232364,2026-09-14 14:26:50.814000+00:00
16621799,Artem The Farmer 🍅,C0,9,86,108937289,56232364,2026-09-14 14:30:49.421000+00:00
